frequency_hz,snr_db,repeat,feature,window_size,sta_size,lta_size,label_onset,label_end,label_width_samples,retained_scale_count,snr_definition,pearson_abs
100,-8,76,M,21,30,150,213,237,25,131,full_trace_mean_square,0.8537370933294697
100,-8,76,P,21,30,150,213,237,25,131,full_trace_mean_square,0.9248857411228808
100,-8,76,SLTA,21,30,150,213,237,25,131,full_trace_mean_square,0.80766155838293
100,-8,76,Std,21,30,150,213,237,25,131,full_trace_mean_square,0.8941102326664859
100,-8,76,S,21,30,150,213,237,25,131,full_trace_mean_square,0.256009704185704
100,-8,76,K,21,30,150,213,237,25,131,full_trace_mean_square,0.4015020780284847
100,-8,77,M,21,30,150,213,237,25,124,full_trace_mean_square,0.8595931768006635
100,-8,77,P,21,30,150,213,237,25,124,full_trace_mean_square,0.9316043345839774
100,-8,77,SLTA,21,30,150,213,237,25,124,full_trace_mean_square,0.8014173011646738
100,-8,77,Std,21,30,150,213,237,25,124,full_trace_mean_square,0.8851105072144948
100,-8,77,S,21,30,150,213,237,25,124,full_trace_mean_square,0.3759169207301444
100,-8,77,K,21,30,150,213,237,25,124,full_trace_mean_square,0.2579114051139717
100,-8,78,M,21,30,150,213,237,25,127,full_trace_mean_square,0.8533257826758616
100,-8,78,P,21,30,150,213,237,25,127,full_trace_mean_square,0.9293069007216811
100,-8,78,SLTA,21,30,150,213,237,25,127,full_trace_mean_square,0.7823464781950049
100,-8,78,Std,21,30,150,213,237,25,127,full_trace_mean_square,0.887771005862415
100,-8,78,S,21,30,150,213,237,25,127,full_trace_mean_square,0.40293677497206787
100,-8,78,K,21,30,150,213,237,25,127,full_trace_mean_square,0.45158872072511674
100,-8,79,M,21,30,150,213,237,25,144,full_trace_mean_square,0.7988322998041618
100,-8,79,P,21,30,150,213,237,25,144,full_trace_mean_square,0.916892535325605
100,-8,79,SLTA,21,30,150,213,237,25,144,full_trace_mean_square,0.7307340719864761
100,-8,79,Std,21,30,150,213,237,25,144,full_trace_mean_square,0.8553688899811074
100,-8,79,S,21,30,150,213,237,25,144,full_trace_mean_square,0.22943800877981288
100,-8,79,K,21,30,150,213,237,25,144,full_trace_mean_square,0.37337171465031394
100,-8,80,M,21,30,150,213,237,25,117,full_trace_mean_square,0.8623446589125743
100,-8,80,P,21,30,150,213,237,25,117,full_trace_mean_square,0.9379756890757951
100,-8,80,SLTA,21,30,150,213,237,25,117,full_trace_mean_square,0.7931496228768535
100,-8,80,Std,21,30,150,213,237,25,117,full_trace_mean_square,0.8912684153494879
100,-8,80,S,21,30,150,213,237,25,117,full_trace_mean_square,0.23552322652178626
100,-8,80,K,21,30,150,213,237,25,117,full_trace_mean_square,0.3687926015299528
100,-8,81,M,21,30,150,213,237,25,129,full_trace_mean_square,0.840301563070707
100,-8,81,P,21,30,150,213,237,25,129,full_trace_mean_square,0.9279633185034947
100,-8,81,SLTA,21,30,150,213,237,25,129,full_trace_mean_square,0.8007437583544689
100,-8,81,Std,21,30,150,213,237,25,129,full_trace_mean_square,0.8874645521370554
100,-8,81,S,21,30,150,213,237,25,129,full_trace_mean_square,0.4901481425077232
100,-8,81,K,21,30,150,213,237,25,129,full_trace_mean_square,0.46565716388459544
100,-8,82,M,21,30,150,213,237,25,121,full_trace_mean_square,0.7808702955887611
100,-8,82,P,21,30,150,213,237,25,121,full_trace_mean_square,0.9144109998149976
100,-8,82,SLTA,21,30,150,213,237,25,121,full_trace_mean_square,0.7171006831625222
100,-8,82,Std,21,30,150,213,237,25,121,full_trace_mean_square,0.8509464212997664
100,-8,82,S,21,30,150,213,237,25,121,full_trace_mean_square,0.39846426251048883
100,-8,82,K,21,30,150,213,237,25,121,full_trace_mean_square,0.5452218768063838
100,-8,83,M,21,30,150,213,237,25,99,full_trace_mean_square,0.7435324775959358
100,-8,83,P,21,30,150,213,237,25,99,full_trace_mean_square,0.8729893653494318
100,-8,83,SLTA,21,30,150,213,237,25,99,full_trace_mean_square,0.6515042987868673
100,-8,83,Std,21,30,150,213,237,25,99,full_trace_mean_square,0.7700795076462217
100,-8,83,S,21,30,150,213,237,25,99,full_trace_mean_square,0.20632521978874055
100,-8,83,K,21,30,150,213,237,25,99,full_trace_mean_square,0.10937048655717413
100,-8,84,M,21,30,150,213,237,25,98,full_trace_mean_square,0.7522364382515446
100,-8,84,P,21,30,150,213,237,25,98,full_trace_mean_square,0.8965038786873132
100,-8,84,SLTA,21,30,150,213,237,25,98,full_trace_mean_square,0.7486295547566636
100,-8,84,Std,21,30,150,213,237,25,98,full_trace_mean_square,0.8014698810766411
100,-8,84,S,21,30,150,213,237,25,98,full_trace_mean_square,0.09364468804327845
100,-8,84,K,21,30,150,213,237,25,98,full_trace_mean_square,0.26271404617889643
100,-8,85,M,21,30,150,213,237,25,133,full_trace_mean_square,0.8132095229508932
100,-8,85,P,21,30,150,213,237,25,133,full_trace_mean_square,0.9250280245587381
100,-8,85,SLTA,21,30,150,213,237,25,133,full_trace_mean_square,0.7958105437471309
100,-8,85,Std,21,30,150,213,237,25,133,full_trace_mean_square,0.8867733022200093
100,-8,85,S,21,30,150,213,237,25,133,full_trace_mean_square,0.4500088059970756
100,-8,85,K,21,30,150,213,237,25,133,full_trace_mean_square,0.5849452709816422
100,-8,86,M,21,30,150,213,237,25,130,full_trace_mean_square,0.9026414337921632
100,-8,86,P,21,30,150,213,237,25,130,full_trace_mean_square,0.9400326819091233
100,-8,86,SLTA,21,30,150,213,237,25,130,full_trace_mean_square,0.8104241998966792
100,-8,86,Std,21,30,150,213,237,25,130,full_trace_mean_square,0.9159912342168581
100,-8,86,S,21,30,150,213,237,25,130,full_trace_mean_square,0.29612123655899786
100,-8,86,K,21,30,150,213,237,25,130,full_trace_mean_square,0.40070721752850524
100,-8,87,M,21,30,150,213,237,25,120,full_trace_mean_square,0.890344012874601
100,-8,87,P,21,30,150,213,237,25,120,full_trace_mean_square,0.9415513728905383
100,-8,87,SLTA,21,30,150,213,237,25,120,full_trace_mean_square,0.8242618816595796
100,-8,87,Std,21,30,150,213,237,25,120,full_trace_mean_square,0.9199655243067273
100,-8,87,S,21,30,150,213,237,25,120,full_trace_mean_square,0.21536736070133433
100,-8,87,K,21,30,150,213,237,25,120,full_trace_mean_square,0.3826702075588862
100,-8,88,M,21,30,150,213,237,25,121,full_trace_mean_square,0.8850796751866943
100,-8,88,P,21,30,150,213,237,25,121,full_trace_mean_square,0.941187304147536
100,-8,88,SLTA,21,30,150,213,237,25,121,full_trace_mean_square,0.7885635982663233
100,-8,88,Std,21,30,150,213,237,25,121,full_trace_mean_square,0.9076292103606138
100,-8,88,S,21,30,150,213,237,25,121,full_trace_mean_square,0.2543765957771731
100,-8,88,K,21,30,150,213,237,25,121,full_trace_mean_square,0.29465655171697525
100,-8,89,M,21,30,150,213,237,25,149,full_trace_mean_square,0.7871500178845529
100,-8,89,P,21,30,150,213,237,25,149,full_trace_mean_square,0.9128584372659696
100,-8,89,SLTA,21,30,150,213,237,25,149,full_trace_mean_square,0.7836904315545072
100,-8,89,Std,21,30,150,213,237,25,149,full_trace_mean_square,0.8379923145285674
100,-8,89,S,21,30,150,213,237,25,149,full_trace_mean_square,0.3248685889773802
100,-8,89,K,21,30,150,213,237,25,149,full_trace_mean_square,0.4798403124143654
100,-8,90,M,21,30,150,213,237,25,135,full_trace_mean_square,0.7444987779521085
100,-8,90,P,21,30,150,213,237,25,135,full_trace_mean_square,0.8963634847629482
100,-8,90,SLTA,21,30,150,213,237,25,135,full_trace_mean_square,0.7901125417639664
100,-8,90,Std,21,30,150,213,237,25,135,full_trace_mean_square,0.810814408321229
100,-8,90,S,21,30,150,213,237,25,135,full_trace_mean_square,0.3711826471849724
100,-8,90,K,21,30,150,213,237,25,135,full_trace_mean_square,0.4703643978230864
100,-8,91,M,21,30,150,213,237,25,137,full_trace_mean_square,0.8436041616511991
100,-8,91,P,21,30,150,213,237,25,137,full_trace_mean_square,0.9315359058007102
100,-8,91,SLTA,21,30,150,213,237,25,137,full_trace_mean_square,0.784809875760681
100,-8,91,Std,21,30,150,213,237,25,137,full_trace_mean_square,0.8888505979520234
100,-8,91,S,21,30,150,213,237,25,137,full_trace_mean_square,0.40718363392221796
100,-8,91,K,21,30,150,213,237,25,137,full_trace_mean_square,0.5114596650963287
100,-8,92,M,21,30,150,213,237,25,137,full_trace_mean_square,0.8735458847805236
100,-8,92,P,21,30,150,213,237,25,137,full_trace_mean_square,0.9338012483865322
100,-8,92,SLTA,21,30,150,213,237,25,137,full_trace_mean_square,0.8149812164655877
100,-8,92,Std,21,30,150,213,237,25,137,full_trace_mean_square,0.9125226556444106
100,-8,92,S,21,30,150,213,237,25,137,full_trace_mean_square,0.4621194846255979
100,-8,92,K,21,30,150,213,237,25,137,full_trace_mean_square,0.5804400108932154
100,-8,93,M,21,30,150,213,237,25,140,full_trace_mean_square,0.8383022723615196
100,-8,93,P,21,30,150,213,237,25,140,full_trace_mean_square,0.9245440860284104
100,-8,93,SLTA,21,30,150,213,237,25,140,full_trace_mean_square,0.7895835783880916
100,-8,93,Std,21,30,150,213,237,25,140,full_trace_mean_square,0.8752588040817783
100,-8,93,S,21,30,150,213,237,25,140,full_trace_mean_square,0.30598168843903756
100,-8,93,K,21,30,150,213,237,25,140,full_trace_mean_square,0.2615579409635685
100,-8,94,M,21,30,150,213,237,25,103,full_trace_mean_square,0.8832492628726272
100,-8,94,P,21,30,150,213,237,25,103,full_trace_mean_square,0.944427258806002
100,-8,94,SLTA,21,30,150,213,237,25,103,full_trace_mean_square,0.8034696104741164
100,-8,94,Std,21,30,150,213,237,25,103,full_trace_mean_square,0.9117718813048862
100,-8,94,S,21,30,150,213,237,25,103,full_trace_mean_square,0.2666226960241907
100,-8,94,K,21,30,150,213,237,25,103,full_trace_mean_square,0.3726211869939891
100,-8,95,M,21,30,150,213,237,25,142,full_trace_mean_square,0.7665621549411863
100,-8,95,P,21,30,150,213,237,25,142,full_trace_mean_square,0.9133961293648818
100,-8,95,SLTA,21,30,150,213,237,25,142,full_trace_mean_square,0.7568248758070338
100,-8,95,Std,21,30,150,213,237,25,142,full_trace_mean_square,0.8370035906678244
100,-8,95,S,21,30,150,213,237,25,142,full_trace_mean_square,0.36611759266819843
100,-8,95,K,21,30,150,213,237,25,142,full_trace_mean_square,0.3905084652698467
100,-8,96,M,21,30,150,213,237,25,149,full_trace_mean_square,0.8683505722133782
100,-8,96,P,21,30,150,213,237,25,149,full_trace_mean_square,0.9387587983347777
100,-8,96,SLTA,21,30,150,213,237,25,149,full_trace_mean_square,0.8215318928456924
100,-8,96,Std,21,30,150,213,237,25,149,full_trace_mean_square,0.9080416919174532
100,-8,96,S,21,30,150,213,237,25,149,full_trace_mean_square,0.23947253312657735
100,-8,96,K,21,30,150,213,237,25,149,full_trace_mean_square,0.184109881438443
100,-8,97,M,21,30,150,213,237,25,112,full_trace_mean_square,0.825989408955418
100,-8,97,P,21,30,150,213,237,25,112,full_trace_mean_square,0.9318064777712547
100,-8,97,SLTA,21,30,150,213,237,25,112,full_trace_mean_square,0.7871233491307361
100,-8,97,Std,21,30,150,213,237,25,112,full_trace_mean_square,0.8771712200327646
100,-8,97,S,21,30,150,213,237,25,112,full_trace_mean_square,0.39762953727115186
100,-8,97,K,21,30,150,213,237,25,112,full_trace_mean_square,0.44084851039685047
100,-8,98,M,21,30,150,213,237,25,157,full_trace_mean_square,0.8425689283526692
100,-8,98,P,21,30,150,213,237,25,157,full_trace_mean_square,0.9318522119794762
100,-8,98,SLTA,21,30,150,213,237,25,157,full_trace_mean_square,0.7869654263527601
100,-8,98,Std,21,30,150,213,237,25,157,full_trace_mean_square,0.8821120217445783
100,-8,98,S,21,30,150,213,237,25,157,full_trace_mean_square,0.22560687252825196
100,-8,98,K,21,30,150,213,237,25,157,full_trace_mean_square,0.23406813154431585
100,-8,99,M,21,30,150,213,237,25,153,full_trace_mean_square,0.879046672291393
100,-8,99,P,21,30,150,213,237,25,153,full_trace_mean_square,0.9337775044109139
100,-8,99,SLTA,21,30,150,213,237,25,153,full_trace_mean_square,0.808537348099408
100,-8,99,Std,21,30,150,213,237,25,153,full_trace_mean_square,0.8983286182422895
100,-8,99,S,21,30,150,213,237,25,153,full_trace_mean_square,0.3099963814726259
100,-8,99,K,21,30,150,213,237,25,153,full_trace_mean_square,0.28306719457573565
100,-8,100,M,21,30,150,213,237,25,141,full_trace_mean_square,0.7902359740646253
100,-8,100,P,21,30,150,213,237,25,141,full_trace_mean_square,0.9108878247384175
100,-8,100,SLTA,21,30,150,213,237,25,141,full_trace_mean_square,0.7070450257096915
100,-8,100,Std,21,30,150,213,237,25,141,full_trace_mean_square,0.8345403054454782
100,-8,100,S,21,30,150,213,237,25,141,full_trace_mean_square,0.34250358173030016
100,-8,100,K,21,30,150,213,237,25,141,full_trace_mean_square,0.33573304686373184
100,-8,101,M,21,30,150,213,237,25,157,full_trace_mean_square,0.8306128602603944
100,-8,101,P,21,30,150,213,237,25,157,full_trace_mean_square,0.92741268825602
100,-8,101,SLTA,21,30,150,213,237,25,157,full_trace_mean_square,0.8063985294250536
100,-8,101,Std,21,30,150,213,237,25,157,full_trace_mean_square,0.8708042932423228
100,-8,101,S,21,30,150,213,237,25,157,full_trace_mean_square,0.44444342976802703
100,-8,101,K,21,30,150,213,237,25,157,full_trace_mean_square,0.4909831224483018
100,-8,102,M,21,30,150,213,237,25,159,full_trace_mean_square,0.8453580344768049
100,-8,102,P,21,30,150,213,237,25,159,full_trace_mean_square,0.9195601451388106
100,-8,102,SLTA,21,30,150,213,237,25,159,full_trace_mean_square,0.7937801502752002
100,-8,102,Std,21,30,150,213,237,25,159,full_trace_mean_square,0.8800562860070639
100,-8,102,S,21,30,150,213,237,25,159,full_trace_mean_square,0.35562762753790933
100,-8,102,K,21,30,150,213,237,25,159,full_trace_mean_square,0.5686356583425903
100,-8,103,M,21,30,150,213,237,25,142,full_trace_mean_square,0.8743440871882056
100,-8,103,P,21,30,150,213,237,25,142,full_trace_mean_square,0.9379147520825081
100,-8,103,SLTA,21,30,150,213,237,25,142,full_trace_mean_square,0.8202968311819263
100,-8,103,Std,21,30,150,213,237,25,142,full_trace_mean_square,0.9065411763680165
100,-8,103,S,21,30,150,213,237,25,142,full_trace_mean_square,0.2946495029243897
100,-8,103,K,21,30,150,213,237,25,142,full_trace_mean_square,0.27696014543338215
100,-8,104,M,21,30,150,213,237,25,150,full_trace_mean_square,0.8207560398064374
100,-8,104,P,21,30,150,213,237,25,150,full_trace_mean_square,0.9219145456541763
100,-8,104,SLTA,21,30,150,213,237,25,150,full_trace_mean_square,0.8033291055867469
100,-8,104,Std,21,30,150,213,237,25,150,full_trace_mean_square,0.8761125103802557
100,-8,104,S,21,30,150,213,237,25,150,full_trace_mean_square,0.3099970630837742
100,-8,104,K,21,30,150,213,237,25,150,full_trace_mean_square,0.46520111134430747
100,-8,105,M,21,30,150,213,237,25,129,full_trace_mean_square,0.8758069007541186
100,-8,105,P,21,30,150,213,237,25,129,full_trace_mean_square,0.9376376181708672
100,-8,105,SLTA,21,30,150,213,237,25,129,full_trace_mean_square,0.7974019802768239
100,-8,105,Std,21,30,150,213,237,25,129,full_trace_mean_square,0.9025436600102272
100,-8,105,S,21,30,150,213,237,25,129,full_trace_mean_square,0.21463854579332636
100,-8,105,K,21,30,150,213,237,25,129,full_trace_mean_square,0.3044705468024273
100,-8,106,M,21,30,150,213,237,25,130,full_trace_mean_square,0.8850085737455554
100,-8,106,P,21,30,150,213,237,25,130,full_trace_mean_square,0.9390057820042984
100,-8,106,SLTA,21,30,150,213,237,25,130,full_trace_mean_square,0.7886386241827245
100,-8,106,Std,21,30,150,213,237,25,130,full_trace_mean_square,0.9043021662069474
100,-8,106,S,21,30,150,213,237,25,130,full_trace_mean_square,0.48183927945285665
100,-8,106,K,21,30,150,213,237,25,130,full_trace_mean_square,0.3481358058801647
100,-8,107,M,21,30,150,213,237,25,115,full_trace_mean_square,0.8520303395646056
100,-8,107,P,21,30,150,213,237,25,115,full_trace_mean_square,0.9308347288335962
100,-8,107,SLTA,21,30,150,213,237,25,115,full_trace_mean_square,0.7736871759546345
100,-8,107,Std,21,30,150,213,237,25,115,full_trace_mean_square,0.8920296447033924
100,-8,107,S,21,30,150,213,237,25,115,full_trace_mean_square,0.33256292949069904
100,-8,107,K,21,30,150,213,237,25,115,full_trace_mean_square,0.4717857050529261
100,-8,108,M,21,30,150,213,237,25,128,full_trace_mean_square,0.8019228376448666
100,-8,108,P,21,30,150,213,237,25,128,full_trace_mean_square,0.9144109483933627
100,-8,108,SLTA,21,30,150,213,237,25,128,full_trace_mean_square,0.8022561215786581
100,-8,108,Std,21,30,150,213,237,25,128,full_trace_mean_square,0.8522780255180769
100,-8,108,S,21,30,150,213,237,25,128,full_trace_mean_square,0.13901295635164096
100,-8,108,K,21,30,150,213,237,25,128,full_trace_mean_square,0.28179518464503833
100,-8,109,M,21,30,150,213,237,25,120,full_trace_mean_square,0.8676951396422394
100,-8,109,P,21,30,150,213,237,25,120,full_trace_mean_square,0.9332860835105373
100,-8,109,SLTA,21,30,150,213,237,25,120,full_trace_mean_square,0.7976771448242751
100,-8,109,Std,21,30,150,213,237,25,120,full_trace_mean_square,0.9002664589740265
100,-8,109,S,21,30,150,213,237,25,120,full_trace_mean_square,0.20915416958335697
100,-8,109,K,21,30,150,213,237,25,120,full_trace_mean_square,0.21435809455262872
100,-8,110,M,21,30,150,213,237,25,123,full_trace_mean_square,0.836640434337427
100,-8,110,P,21,30,150,213,237,25,123,full_trace_mean_square,0.9284299706010278
100,-8,110,SLTA,21,30,150,213,237,25,123,full_trace_mean_square,0.7793655806823568
100,-8,110,Std,21,30,150,213,237,25,123,full_trace_mean_square,0.875988206851135
100,-8,110,S,21,30,150,213,237,25,123,full_trace_mean_square,0.09854390854334022
100,-8,110,K,21,30,150,213,237,25,123,full_trace_mean_square,0.19002909213768837
100,-8,111,M,21,30,150,213,237,25,141,full_trace_mean_square,0.8671997341881448
100,-8,111,P,21,30,150,213,237,25,141,full_trace_mean_square,0.933100140562532
100,-8,111,SLTA,21,30,150,213,237,25,141,full_trace_mean_square,0.8130883120092598
100,-8,111,Std,21,30,150,213,237,25,141,full_trace_mean_square,0.9056741232692512
100,-8,111,S,21,30,150,213,237,25,141,full_trace_mean_square,0.236513556814471
100,-8,111,K,21,30,150,213,237,25,141,full_trace_mean_square,0.41055887985689954
100,-8,112,M,21,30,150,213,237,25,94,full_trace_mean_square,0.5991556420335417
100,-8,112,P,21,30,150,213,237,25,94,full_trace_mean_square,0.7676597402673215
100,-8,112,SLTA,21,30,150,213,237,25,94,full_trace_mean_square,0.6061346304546253
100,-8,112,Std,21,30,150,213,237,25,94,full_trace_mean_square,0.6704622844418284
100,-8,112,S,21,30,150,213,237,25,94,full_trace_mean_square,0.1612412106178484
100,-8,112,K,21,30,150,213,237,25,94,full_trace_mean_square,0.2413304762970277
100,-8,113,M,21,30,150,213,237,25,116,full_trace_mean_square,0.7725207256912328
100,-8,113,P,21,30,150,213,237,25,116,full_trace_mean_square,0.91217182038846
100,-8,113,SLTA,21,30,150,213,237,25,116,full_trace_mean_square,0.6526860740816218
100,-8,113,Std,21,30,150,213,237,25,116,full_trace_mean_square,0.8097691389969203
100,-8,113,S,21,30,150,213,237,25,116,full_trace_mean_square,0.41181068192701953
100,-8,113,K,21,30,150,213,237,25,116,full_trace_mean_square,0.4020201948001544
100,-8,114,M,21,30,150,213,237,25,138,full_trace_mean_square,0.751792514530528
